1669165742088;2.9162;0.2100;-0.2760
1669165742092;2.8723;0.2208;-0.2935
1669165742096;2.8254;0.2330;-0.3103
1669165742100;2.7760;2.2515;-0.3261
1669165742104;2.7241;4.2511;-0.3405
1669165742108;2.6700;4.2268;-0.3541
1669165742112;2.6139;4.2033;-0.3671
1669165742116;2.5562;4.1802;-0.3806
1669165742120;2.4973;4.1573;-0.3954
1669165742124;2.4379;4.1340;-4.2682
1669165742128;2.3787;4.1101;-4.2486
1669165742132;2.3203;4.0852;-4.2318
1669165742136;2.2634;4.0592;-4.2175
1669165742140;2.2084;4.0317;-4.2050
1669165742144;2.1558;4.0025;-4.1930
1669165742148;2.1056;3.9709;-4.1804
1669165742152;2.0578;3.9366;-4.1657
1669165742156;2.0123;3.8990;-4.1480
1669165742160;1.9691;3.8578;-4.1265
1669165742164;1.9281;3.8122;-4.1007
1669165742168;1.8892;3.7624;-4.0711
1669165742172;1.8525;3.7081;-4.0379
1669165742176;1.8177;3.6497;-4.0014
1669165742180;1.7847;3.5875;-3.9619
1669165742184;1.7532;3.5221;-3.9193
1669165742188;1.7227;3.4542;-3.8730
1669165742192;1.6929;3.3843;-3.8229
1669165742196;1.6629;-0.6969;-3.7678
1669165742200;1.6323;-0.7283;-3.7074
1669165742204;1.6002;-0.7597;-3.6413
1669165742208;1.5664;-0.7908;-3.5699
1669165742212;1.5298;-0.8209;-3.4934
1669165742216;1.4902;-0.8497;-3.4130
1669165742220;1.4471;-0.8769;-3.3295
1669165742224;1.4005;-0.9023;0.6111
1669165742228;1.3502;-0.9257;0.6571
1669165742232;1.2965;-0.9476;0.7011
1669165742236;1.2398;-0.9673;0.7419
1669165742240;1.1803;-0.9856;0.7773
1669165742244;1.1183;-1.0021;0.8052
1669165742248;1.0545;-1.0172;0.8240
1669165742252;0.9890;-1.0309;0.8320
1669165742256;0.9228;-1.0434;0.8281
1669165742260;0.8564;-1.0550;0.8123
1669165742264;0.7909;-1.0657;0.7853
1669165742268;0.7270;-1.0759;0.7494
1669165742272;-3.3442;-1.0854;0.7072
1669165742276;-3.3615;-1.0944;0.6622
1669165742280;-3.3745;-1.1027;0.6176
1669165742284;-3.3828;-1.1098;0.5758
1669165742288;-3.3857;-1.1154;0.5387
1669165742292;-3.3830;-1.1193;0.5062
1669165742296;-3.3747;-1.1206;0.4782
1669165742300;-3.3608;-1.1192;-1.4754
1669165742304;-3.3421;-1.1143;-3.4090
1669165742308;-3.3192;-1.1058;-3.3968
1669165742312;-3.2927;-1.0935;-3.3879
1669165742316;-3.2638;-1.0776;-3.3831
1669165742320;-3.2332;-1.0583;-3.3826
1669165742324;-3.2018;-1.0361;-3.3854
1669165742328;-3.1700;-1.0118;-3.3892
1669165742332;-3.1380;-0.9867;-3.3915
1669165742336;-3.1058;-0.9613;-3.3890
1669165742340;-3.0733;-0.9368;-3.3785
1669165742344;-3.0398;-0.9142;-3.3572
1669165742348;-3.0045;-0.8942;-3.3235
1669165742352;-2.9669;-0.8777;-3.2766
1669165742356;-2.9261;-0.8650;-3.2175
1669165742360;-2.8821;-0.8564;-3.1484
1669165742364;-2.8345;-0.8523;-3.0720
1669165742368;-2.7834;-0.8527;-2.9921
1669165742372;-2.7294;-0.8572;-2.9119
1669165742376;-2.6725;-0.8655;-2.8343
1669165742380;-2.6135;-0.8770;-0.8331
1669165742384;-2.5529;-0.8908;1.1437
1669165742388;-2.4913;-0.9057;1.1685
1669165742392;-2.4287;-0.9204;1.1900
1669165742396;-0.3604;-0.9333;1.2097
1669165742400;1.6881;-0.9432;1.2296
1669165742404;1.7115;-0.9489;1.2503
1669165742408;1.7349;-0.9492;1.2723
1669165742412;1.7574;-0.9439;1.2956
1669165742416;1.7781;-0.9325;1.3186
1669165742420;1.7961;-0.9154;1.3399
1669165742424;1.8109;-0.8929;1.3577
1669165742428;1.8213;-0.8657;1.3707
1669165742432;1.8272;-0.8346;1.3783
1669165742436;1.8283;-0.8003;1.3814
1669165742440;1.8243;-0.7639;1.3808
1669165742444;1.8156;-0.7262;1.3792
1669165742448;1.8025;-0.6885;1.3792
1669165742452;1.7854;-0.6516;1.3833
1669165742456;1.7648;-0.6162;1.3931
1669165742460;1.7412;-0.5834;1.4093
1669165742464;1.7154;-0.5538;1.4306
1669165742468;1.6872;-0.5279;1.4551
1669165742472;1.6575;-0.5062;1.4793
1669165742476;1.6260;-0.4888;1.4994
1669165742480;1.5933;-0.4763;1.5120
1669165742484;1.5591;-0.4681;1.5142
1669165742488;1.5236;-0.4646;1.5037
1669165742492;1.4868;-0.4653;1.4799
1669165742496;1.4490;-0.4699;1.4430
1669165742500;1.4102;-0.4778;1.3941
1669165742504;1.3707;-0.4885;1.3352
1669165742508;1.3306;-0.5015;1.2692
1669165742512;1.2900;-0.5161;1.1989
1669165742516;1.2491;-0.5313;1.1275
1669165742520;1.2075;-0.5468;1.0570
1669165742524;1.1650;-0.5621;0.9896
1669165742528;-2.8888;-0.5766;0.9262
1669165742532;-2.8936;-0.5902;0.8666
1669165742536;-2.9005;-0.6027;0.8104
1669165742540;-2.9100;-0.6142;0.7572
1669165742544;-2.9221;-0.6245;0.7066
1669165742548;-2.9369;-0.6335;0.6590
1669165742552;-2.9541;-0.6413;0.6152
1669165742556;-2.9735;-0.6477;0.5770
1669165742560;-2.9942;-0.6528;-3.3100
1669165742564;-3.0157;-0.6567;-3.2935
1669165742568;-3.0370;-0.6597;-3.2680
1669165742572;-3.0576;-0.6619;-3.2340
1669165742576;-3.0766;-0.6636;-3.1926
1669165742580;-3.0934;-0.6656;-3.1468
1669165742584;-3.1077;-0.6679;0.7570
1669165742588;-3.1191;-0.6713;0.7652
1669165742592;-3.1270;-0.6760;0.7706
1669165742596;-3.1316;-0.6824;0.7724
1669165742600;-3.1329;-0.6907;0.7699
1669165742604;-3.1309;-0.7011;0.7644
1669165742608;-3.1259;-0.7135;0.7573
1669165742612;-3.1181;-0.7278;0.7504
1669165742616;-3.1079;-0.7441;0.7459
1669165742620;-3.0955;-0.7623;0.7456
1669165742624;-3.0810;-0.7822;0.7512
1669165742628;-3.0649;-0.8034;0.7634
1669165742632;-3.0472;-0.8262;0.7825
1669165742636;-3.0284;-0.8502;0.8082
1669165742640;-3.0086;-0.8752;0.8394
1669165742644;-2.9883;-0.9011;0.8742
1669165742648;-2.9678;-0.9276;0.9107
1669165742652;-2.9470;-0.9547;0.9469
1669165742656;-2.9260;-0.9819;0.9804
1669165742660;-2.9043;-1.0090;1.0101
1669165742664;-2.8812;-1.0355;1.0346
1669165742668;-2.8561;-1.0611;1.0537
1669165742672;-2.8279;-1.0853;1.0678
1669165742676;-2.7957;-1.1078;1.0774
1669165742680;-2.7586;-1.1282;1.0840
1669165742684;-2.7163;-1.1459;1.0889
1669165742688;-2.6686;-1.1610;1.0938
1669165742692;-2.6157;-1.1732;1.0998
1669165742696;-2.5579;-1.1822;1.1078
1669165742700;-2.4957;-1.1879;1.1178
1669165742704;-2.4301;-1.1902;1.1298
1669165742708;-2.3613;-1.1890;1.1426
1669165742712;-2.2898;-1.1841;1.1550
1669165742716;-2.2160;-1.1755;1.1652
1669165742720;-2.1404;-1.1634;1.1721
1669165742724;-2.0633;-1.1478;1.1742
1669165742728;-1.9856;-1.1293;1.1707
1669165742732;-1.9081;-1.1082;1.1614
1669165742736;-1.8318;-1.0850;1.1462
1669165742740;-1.7574;-1.0606;1.1259
1669165742744;-1.6859;-1.0354;1.1017
1669165742748;-1.6178;-1.0098;1.0745
1669165742752;-1.5538;-0.9847;1.0458
1669165742756;-1.4937;-0.9600;1.0176
1669165742760;-1.4381;-0.9360;0.9914
1669165742764;-1.3869;-0.9128;0.9695
1669165742768;-1.3398;-0.8902;0.9538
1669165742772;-1.2967;-0.8682;0.9458
1669165742776;0.7481;-0.8466;0.9466
1669165742780;2.7700;-0.8254;0.9559
1669165742784;2.7648;-0.8047;0.9726
1669165742788;2.7586;-0.7840;0.9944
1669165742792;2.7524;-0.7636;1.0184
1669165742796;2.7470;-0.7430;1.0411
1669165742800;2.7432;-0.7217;1.0588
1669165742804;2.7414;-0.6993;1.0686
1669165742808;2.7424;-0.6753;1.0690
1669165742812;2.7462;-0.6492;1.0589
1669165742816;2.7529;-0.6207;1.0389
1669165742820;2.7623;-0.5894;1.0105
1669165742824;2.7746;-0.5553;0.9764
1669165742828;2.7894;-0.5185;0.9392
1669165742832;2.8065;-0.4789;0.9021
1669165742836;2.8256;-0.4371;0.8676
1669165742840;2.8469;-0.3931;0.8375
1669165742844;2.8699;-0.3475;0.8132
1669165742848;2.8939;-0.3007;0.7949
1669165742852;2.9188;-0.2533;0.7826
1669165742856;2.9436;-0.2055;0.7758
1669165742860;2.9678;-0.1581;0.7737
1669165742864;2.9905;-0.1115;0.7758
1669165742868;3.0109;-0.0660;0.7811
1669165742872;3.0285;-0.0223;0.7884
1669165742876;3.0431;0.0198;0.7962
1669165742880;3.0546;0.0599;0.8033
1669165742884;3.0630;0.0980;0.8079
1669165742888;3.0686;0.1341;0.8088
1669165742892;3.0716;0.1685;0.8054
1669165742896;3.0724;0.2014;0.7972
1669165742900;3.0710;0.2331;0.7853
1669165742904;3.0670;0.2637;0.7708
1669165742908;3.0603;0.2932;0.7546
1669165742912;3.0501;0.3217;0.7382
1669165742916;3.0360;0.3490;0.7225
1669165742920;3.0172;0.3747;0.7079
1669165742924;2.9932;0.3988;0.6940
1669165742928;2.9636;0.4208;0.6812
1669165742932;2.9285;0.4406;0.6686
1669165742936;2.8880;0.4578;0.6555
1669165742940;2.8427;0.4724;0.6419
1669165742944;2.7928;0.4841;0.6270
1669165742948;2.7393;0.4927;0.6106
1669165742952;2.6827;0.4983;0.5926
1669165742956;2.6235;0.5007;0.5726
1669165742960;2.5621;0.4999;0.5508
1669165742964;2.4987;0.4958;0.5271
1669165742968;2.4339;0.4886;0.5014
1669165742972;2.3677;0.4784;0.4731
1669165742976;2.3010;0.4655;0.4417
1669165742980;2.2338;0.4505;0.4064
1669165742984;2.1667;0.4339;0.3664
1669165742988;2.0999;0.4165;0.3211
1669165742992;2.0338;0.3990;0.2704
1669165742996;1.9680;0.3821;0.2148
1669165743000;1.3465;-0.1367;0.4208
1669165743004;1.3512;-0.1807;0.4107
1669165743008;1.3544;-0.2229;0.3829
1669165743012;1.2635;0.1733;0.2293
1669165743016;1.2803;0.1330;0.2595
1669165743020;1.2958;0.0902;0.2946
1669165743024;1.3096;0.0457;0.3314
1669165743028;1.3217;0.0003;0.3665
1669165743032;1.3318;-0.0458;0.3956
1669165743036;1.3402;-0.0916;0.4150
1669165743040;1.3465;-0.1367;0.4208
1669165743044;1.3512;-0.1807;0.4107
1669165743048;1.3544;-0.2229;0.3829
1669165743052;1.3561;-0.2627;0.3381
1669165743056;1.3567;-0.2999;0.2781
1669165743060;1.3565;-0.3341;0.2063
1669165743064;1.3557;-0.3651;0.1275
1669165743068;1.3549;-0.3926;0.0477
1669165743072;1.3539;-0.4168;-0.0272
1669165743076;1.3530;-0.4378;-0.0921
1669165743080;1.3522;-0.4562;-0.1421
1669165743084;1.3509;-0.4721;-0.1748
1669165743088;1.3492;-0.4863;-0.1891
1669165743092;1.3464;-0.4991;-0.1860
1669165743096;1.3424;-0.5112;-0.1683
1669165743100;1.3369;-0.5230;-0.1393
1669165743104;1.3296;-0.5347;-0.1036
1669165743108;1.3200;-0.5468;-0.0650
1669165743112;1.3080;-0.5592;-0.0269
1669165743116;1.2932;-0.5717;0.0076
1669165743120;1.2756;-0.5843;0.0377
1669165743124;1.2549;-0.5966;0.0626
1669165743128;1.2312;-0.6078;0.0831
1669165743132;1.2047;-0.6176;0.0999
1669165743136;1.1757;-0.6251;0.1148
1669165743140;1.1445;-0.6301;0.1292
1669165743144;1.1115;-0.6318;0.1446
1669165743148;1.0769;-0.6304;0.1616
1669165743152;1.0410;-0.6255;0.1810
1669165743156;1.0041;-0.6170;0.2024
1669165743160;0.9655;-0.6054;0.2246
1669165743164;0.9257;-0.5904;0.2467
1669165743168;0.8841;-0.5724;0.2667
1669165743172;0.8406;-0.5516;0.2831
1669165743176;0.7949;-0.5284;0.2945
1669165743180;0.7468;-0.5029;0.3000
1669165743184;0.6963;-0.4753;0.2997
1669165743188;0.6438;-0.4460;0.2939
1669165743192;0.5894;-0.4151;0.2841
1669165743196;0.5336;-0.3830;0.2719
1669165743200;0.4771;-0.3499;0.2594
1669165743204;0.4210;-0.3163;0.2491
1669165743208;0.3659;-0.2825;0.2425
1669165743212;0.3130;-0.2490;0.2412
1669165743216;0.2631;-0.2159;0.2465
1669165743220;-3.7934;-0.1836;0.2581
1669165743224;-3.7951;-0.1522;0.2758
1669165743228;-3.7919;-0.1218;0.2981
1669165743232;-3.7839;-0.0925;0.3237
1669165743236;-3.7708;-0.0641;0.3505
1669165743240;-3.7528;-0.0366;0.3766
1669165743244;-3.7302;-0.0098;0.4006
1669165743248;-3.7034;0.0166;0.4209
1669165743252;-3.6735;0.0422;0.4374
1669165743256;-3.6409;0.0675;0.4501
1669165743260;-3.6066;0.0922;0.4598
1669165743264;-3.5713;0.1165;0.4682
1669165743268;-3.5354;0.1403;0.4769
1669165743272;-3.4994;0.1635;0.4871
1669165743276;-3.4634;0.1859;0.5001
1669165743280;-3.4273;0.2074;0.5154
1669165743284;-3.3912;0.2276;0.5318
1669165743288;-3.3555;0.2468;0.5468
1669165743292;-3.3202;0.2646;0.5565
1669165743296;-3.2858;0.2811;0.5581
1669165743300;-3.2531;0.2963;0.5480
1669165743304;-3.2226;0.3100;0.5252
1669165743308;-3.1946;0.3224;0.4898
1669165743312;-3.1695;0.3331;0.4443
1669165743316;-3.1476;0.3426;0.3928
1669165743320;-3.1285;0.3508;0.3410
1669165743324;-3.1114;0.3579;0.2947
1669165743328;-3.0951;0.3638;0.2589
1669165743332;-3.0786;0.3688;0.2373
1669165743336;-3.0606;0.3730;0.2311
1669165743340;-3.0401;0.3763;0.2396
1669165743344;-3.0164;0.3786;0.2595
1669165743348;-2.9893;0.3802;0.2867
1669165743352;-2.9592;0.3805;0.3158
1669165743356;-2.9267;0.3799;0.3423
1669165743360;-2.8928;0.3779;0.3624
1669165743364;-2.8581;0.3744;0.3739
1669165743368;-2.8236;0.3693;0.3761
1669165743372;-2.7897;0.3626;0.3702
1669165743376;-2.7562;0.3540;0.3580
1669165743380;-2.7229;0.3438;0.3422
1669165743384;-2.6893;0.3320;0.3256
1669165743388;-2.6550;0.3185;0.3102
1669165743392;-2.6193;0.3034;0.2979
1669165743396;-2.5822;0.2864;0.2890
1669165743400;-2.5440;0.2674;0.2834
1669165743404;-2.5051;0.2456;0.2798
1669165743408;-2.4663;0.2207;0.2766
1669165743412;-2.4283;0.1919;0.2721
1669165743416;-2.3916;0.1589;0.2646
1669165743420;-2.3568;0.1212;0.2526
1669165743424;-2.3242;0.0787;0.2359
1669165743428;-2.2938;0.0317;0.2143
1669165743432;-2.2652;-0.0196;0.1889
1669165743436;-2.2386;-0.0744;0.1613
1669165743440;-2.2138;-0.1321;0.1339
1669165743444;-2.1908;-0.1920;0.1086
1669165743448;-2.1697;-0.2531;0.0882
1669165743452;-2.1512;-0.3148;0.0741
1669165743456;-2.1353;-0.3764;0.0677
1669165743460;-2.1222;-0.4373;0.0691
1669165743464;-2.1117;-0.4969;0.0777
1669165743468;-2.1034;-0.5545;0.0921
1669165743472;-2.0964;-0.6096;0.1106
1669165743476;-2.0901;-0.6613;0.1316
1669165743480;-2.0831;-0.7090;0.1534
1669165743484;-2.0749;-0.7518;0.1748
1669165743488;-2.0644;-0.7888;0.1957
1669165743492;-2.0517;-0.8196;0.2162
1669165743496;-2.0367;-0.8437;0.2365
1669165743500;-2.0198;-0.8610;0.2574
1669165743504;-2.0019;-0.8713;0.2794
1669165743508;-1.9835;-0.8748;0.3029
1669165743512;-1.9656;-0.8717;0.3280
1669165743516;-1.9485;-0.8619;0.3542
1669165743520;-1.9327;-0.8457;0.3802
1669165743524;-1.9183;-0.8231;0.4045
1669165743528;-1.9054;-0.7941;0.4244
1669165743532;-1.8938;-0.7592;0.4371
1669165743536;-1.8835;-0.7183;0.4393
1669165743540;-1.8746;-0.6724;0.4277
1669165743544;-1.8670;-0.6216;0.3994
1669165743548;-1.8605;-0.5670;0.3529
1669165743552;-1.8549;-0.5093;0.2879
1669165743556;-1.8498;-0.4495;0.2059
1669165743560;-1.8449;-0.3886;0.1110
1669165743564;-1.8398;-0.3275;0.0086
1669165743568;-1.8336;-0.2672;-0.0941
1669165743572;-1.8257;-0.2084;-0.1902
1669165743576;-1.8152;-0.1518;-0.2729
1669165743580;-1.8012;-0.0980;-0.3365
1669165743584;-1.7827;-0.0475;-0.3773
1669165743588;-1.7590;-0.0005;-0.3942
1669165743592;-1.7294;0.0425;-0.3877
1669165743596;-1.6937;0.0816;-0.3607
1669165743600;-1.6516;0.1168;-0.3171
1669165743604;-1.6033;0.1477;-0.2617
1669165743608;-1.5489;0.1746;-0.1997
1669165743612;-1.4892;0.1974;-0.1360
1669165743616;-1.4248;0.2160;-0.0748
1669165743620;-1.3563;0.2309;-0.0197
1669165743624;-1.2848;0.2420;0.0269
1669165743628;0.7941;0.2501;0.0637
1669165743632;2.8539;0.2556;0.0904
1669165743636;2.8885;0.2587;0.1075
1669165743640;2.9225;0.2600;0.1161
1669165743644;2.9548;0.2599;0.1179
1669165743648;2.9848;0.2584;0.1147
1669165743652;3.0120;0.2561;0.1084
1669165743656;3.0362;0.2525;0.0999
1669165743660;3.0575;0.2479;0.0902
1669165743664;3.0755;0.2422;0.0794
1669165743668;3.0904;0.2351;0.0669
1669165743672;3.1019;0.2267;0.0518
1669165743676;3.1099;0.2172;0.0328
1669165743680;3.1140;0.2071;0.0093
1669165743684;3.1139;0.1967;-0.0201
1669165743688;3.1088;0.1870;-0.0550
1669165743692;3.0986;0.1785;-0.0946
1669165743696;3.0832;0.1722;-0.1374
1669165743700;3.0627;0.1687;-0.1810
1669165743704;3.0375;0.1687;-0.2234
1669165743708;3.0086;0.1728;-0.2617
1669165743712;2.9769;0.1812;-0.2938
1669165743716;2.9434;0.1940;-0.3179
1669165743720;2.9089;0.2114;-0.3332
1669165743724;2.8740;0.2329;-0.3399
1669165743728;2.8393;0.2580;-0.3391
1669165743732;2.8046;0.2864;-0.3335
1669165743736;2.7699;0.3172;-0.3254
1669165743740;2.7348;0.3498;-0.3182
1669165743744;2.6989;0.3833;-0.3139
1669165743748;2.6615;0.4169;-0.3144
1669165743752;2.6227;0.4501;-0.3197
1669165743756;2.5821;0.4820;-0.3287
1669165743760;2.5399;0.5121;-0.3392
1669165743764;2.4961;0.5398;-0.3485
1669165743768;2.4510;0.5646;-0.3535
1669165743772;2.4049;0.5863;-0.3517
1669165743776;2.3581;0.6048;-0.3411
1669165743780;2.3106;0.6198;-0.3214
1669165743784;2.2627;0.6316;-0.2932
1669165743788;2.2143;2.6453;-0.2591
1669165743792;2.1651;4.6356;-0.2225
1669165743796;2.1154;4.5978;-0.1878
1669165743800;2.0649;4.5574;-0.1595
1669165743804;2.0141;4.5142;-0.1418
1669165743808;1.9631;4.4683;-0.1379
1669165743812;1.9128;4.4200;-0.1490
1669165743816;1.8637;4.3692;-0.1748
1669165743820;1.8170;4.3161;-0.2131
1669165743824;1.7739;0.2504;-0.2601
1669165743828;1.7350;0.2327;-0.3110
1669165743832;1.7014;0.2124;-0.3607
1669165743836;1.6739;0.1896;-2.3323
1669165743840;1.6531;0.1644;-4.2742
1669165743844;1.6392;0.1372;-4.2557
1669165743848;1.6323;0.1087;-4.2230
1669165743852;1.6325;0.0793;-4.1762
1669165743856;1.6394;0.0496;-4.1174
1669165743860;1.6525;0.0204;-4.0491
1669165743864;1.6713;-0.0079;-0.1187
1669165743868;1.6947;-0.0349;-0.0811
1669165743872;1.7220;-0.0605;-0.0440
1669165743876;1.7521;-0.0843;-0.0102
1669165743880;1.7845;-0.1066;0.0192
1669165743884;1.8183;-0.1276;0.0441
1669165743888;1.8529;-0.1474;0.0656
1669165743892;1.8884;-0.1668;0.0852
1669165743896;1.9239;-0.1857;0.1052
1669165743900;1.9601;-0.2049;0.1276
1669165743904;1.9966;-0.2244;0.1544
1669165743908;2.0335;-0.2442;0.1869
1669165743912;2.0710;-0.2643;0.2253
1669165743916;2.1088;-0.2843;0.2698
1669165743920;2.1469;-0.3039;0.3189
1669165743924;2.1848;-0.3227;0.3715
1669165743928;2.2222;-0.3400;0.4258
1669165743932;2.2585;-0.3552;0.4800
1669165743936;2.2929;-0.3677;0.5326
1669165743940;2.3249;-0.3768;0.5822
1669165743944;2.3537;-0.3819;0.6275
1669165743948;2.3784;-0.3823;0.6676
1669165743952;2.3987;-0.3775;0.7019
1669165743956;2.4137;-0.3675;0.7293
1669165743960;2.4227;-0.3518;0.7488
1669165743964;2.4254;-0.3308;0.7593
1669165743968;2.4210;-0.3048;0.7596
1669165743972;2.4094;-0.2748;0.7483
1669165743976;2.3905;-0.2415;0.7250
1669165743980;2.3644;-0.2058;0.6895
1669165743984;2.3320;-0.1691;0.6423
1669165743988;2.2937;-0.1321;0.5851
1669165743992;2.2509;-0.0961;0.5204
1669165743996;2.2045;-0.0618;0.4510
1669165745000;-3.9196;-0.0709;-0.1421
1669165745004;-3.9230;-0.0839;-0.1632
1669165745008;-3.9221;-0.0949;-0.1676
1669165745012;0.3103;0.0286;0.0632
1669165745016;0.2476;0.0166;0.0547
1669165745020;0.1881;0.0033;0.0356
1669165745024;-3.8788;-0.0112;0.0069
1669165745028;-3.8926;-0.0262;-0.0293
1669165745032;-3.9041;-0.0415;-0.0696
1669165745036;-3.9133;-0.0567;-0.1090
1669165745040;-3.9196;-0.0709;-0.1421
1669165745044;-3.9230;-0.0839;-0.1632
1669165745048;-3.9221;-0.0949;-0.1676
1669165745052;-3.9160;-0.1037;-0.1522
1669165745056;-3.9040;-0.1100;-0.1151
1669165745060;-3.8854;-0.1136;-0.0577
1669165745064;-3.8597;-0.1145;0.0170
1669165745068;-3.8272;-0.1129;0.1036
1669165745072;-3.7881;-0.1092;0.1949
1669165745076;-3.7437;-0.1038;0.2831
1669165745080;-3.6946;-0.0973;0.3611
1669165745084;-3.6423;-0.0902;0.4221
1669165745088;-3.5877;-0.0828;0.4621
1669165745092;-3.5321;-0.0755;0.4791
1669165745096;-3.4761;-0.0685;0.4746
1669165745100;-3.4205;-0.0616;0.4519
1669165745104;-3.3655;-0.0545;0.4166
1669165745108;-3.3112;-0.0474;0.3752
1669165745112;-3.2575;-0.0397;0.3334
1669165745116;-3.2048;-0.0315;0.2964
1669165745120;-3.1527;-0.0221;0.2671
1669165745124;-3.1016;-0.0116;0.2467
1669165745128;-3.0521;0.0003;0.2338
1669165745132;-3.0049;0.0139;0.2259
1669165745136;-2.9607;0.0292;0.2198
1669165745140;-2.9207;0.0463;0.2115
1669165745144;-2.8857;0.0652;0.1982
1669165745148;-2.8560;0.0855;0.1781
1669165745152;-2.8320;0.1069;0.1509
1669165745156;-2.8133;0.1290;0.1175
1669165745160;-2.7991;0.1514;0.0800
1669165745164;-2.7881;0.1734;0.0415
1669165745168;-2.7792;0.1947;0.0052
1669165745172;-2.7708;0.2144;-0.0262
1669165745176;-2.7619;0.2322;-0.0501
1669165745180;-2.7512;0.2476;-0.0654
1669165745184;-2.7386;0.2600;-0.0711
1669165745188;-2.7236;0.2693;-0.0677
1669165745192;-2.7063;0.2749;-0.0558
1669165745196;-2.6873;0.2771;-0.0371
1669165745200;-2.6665;0.2756;-0.0136
1669165745204;-2.6445;0.2705;0.0126
1669165745208;-2.6213;0.2625;0.0388
1669165745212;-2.5972;0.2518;0.0628
1669165745216;-2.5724;0.2392;0.0822
1669165745220;-2.5471;0.2253;0.0953
1669165745224;-2.5214;0.2109;0.1009
1669165745228;-2.4955;0.1965;0.0983
1669165745232;-2.4698;0.1826;0.0871
1669165745236;-2.4442;0.1697;0.0681
1669165745240;-2.4193;0.1576;0.0421
1669165745244;-2.3948;0.1465;0.0104
1669165745248;-2.3706;0.1363;-0.0246
1669165745252;-2.3464;0.1270;-0.0606
1669165745256;-2.3218;0.1185;-0.0948
1669165745260;-2.2961;0.1111;-0.1242
1669165745264;-2.2684;0.1049;-0.1462
1669165745268;-2.2379;0.0998;-0.1587
1669165745272;-2.2040;0.0960;-0.1603
1669165745276;-2.1663;0.0931;-0.1504
1669165745280;-2.1247;0.0912;-0.1296
1669165745284;-2.0793;0.0898;-0.0996
1669165745288;-2.0308;0.0885;-0.0622
1669165745292;-1.9798;0.0873;-0.0203
1669165745296;-1.9271;0.0862;0.0237
1669165745300;-1.8734;0.0852;0.0671
1669165745304;-1.8193;0.0848;0.1077
1669165745308;0.2395;0.0853;0.1433
1669165745312;2.2777;0.0875;0.1725
1669165745316;2.2900;0.0919;0.1934
1669165745320;2.3013;0.0989;0.2049
1669165745324;2.3111;0.1090;0.2054
1669165745328;2.3191;0.1225;0.1945
1669165745332;2.3246;0.1390;0.1718
1669165745336;2.3270;0.1585;0.1384
1669165745340;2.3258;0.1801;0.0961
1669165745344;2.3204;0.2029;0.0476
1669165745348;2.3100;0.2256;-0.0033
1669165745352;2.2945;4.2573;-0.0528
1669165745356;2.2738;4.2357;-0.0976
1669165745360;2.2476;4.2106;-0.1344
1669165745364;2.2162;4.1807;-0.1610
1669165745368;2.1803;4.1454;-0.1759
1669165745372;2.1403;4.1039;-0.1796
1669165745376;2.0967;4.0562;-0.1725
1669165745380;2.0500;4.0017;-0.1562
1669165745384;2.0010;3.9407;-0.1333
1669165745388;1.9500;1.8681;-0.1069
1669165745392;1.8975;-0.1909;-0.0805
1669165745396;1.8438;-0.2308;-0.0577
1669165745400;1.7895;-0.2765;-0.0418
1669165745404;-0.2703;-0.3275;-0.0361
1669165745408;-2.3096;-0.3831;-0.0423
1669165745412;-2.3230;-0.4422;-0.0613
1669165745416;-2.3353;-0.5042;-0.0923
1669165745420;-2.3462;-0.5679;-0.1337
1669165745424;-2.3554;-0.6326;-0.1823
1669165745428;-2.3628;-0.6974;-0.2350
1669165745432;-2.3683;-0.7616;-2.2163
1669165745436;-2.3723;-0.8246;-4.1756
1669165745440;-2.3742;-0.8860;-4.1823
1669165745444;-2.3745;-0.9460;-4.1825
1669165745448;-2.3726;-1.0042;-4.1754
1669165745452;-2.3691;-1.0607;-4.1609
1669165745456;-2.3629;-1.1157;-4.1398
1669165745460;-2.3547;-1.1691;-4.1130
1669165745464;-2.3441;-1.2214;-4.0813
1669165745468;-2.3313;-1.2722;-4.0456
1669165745472;-2.3160;-1.3223;-4.0061
1669165745476;-2.2988;-1.3715;-3.9623
1669165745480;-2.2795;-1.4200;-3.9142
1669165745484;-2.2582;-1.4677;-3.8601
1669165745488;-2.2351;-1.5147;-3.7993
1669165745492;-2.2102;-1.5608;-3.7307
1669165745496;-2.1831;-1.6055;-3.6536
1669165745500;-2.1538;-1.6483;-3.5672
1669165745504;-2.1222;-1.6887;-3.4718
1669165745508;-2.0886;-1.7261;0.4890
1669165745512;-2.0525;-1.7600;0.5631
1669165745516;-2.0149;-1.7898;0.6447
1669165745520;-1.9761;-1.8150;0.7315
1669165745524;-1.9367;2.1750;0.8215
1669165745528;-1.8979;2.1200;0.9114
1669165745532;-1.8605;2.0708;0.9983
1669165745536;-1.8252;2.0276;1.0787
1669165745540;-1.7928;1.9905;1.1490
1669165745544;-1.7637;1.9593;1.2065
1669165745548;-1.7382;1.9338;1.2485
1669165745552;-1.7164;1.9138;1.2733
1669165745556;-1.6983;1.8991;1.2806
1669165745560;-1.6837;1.8893;1.2713
1669165745564;-1.6722;1.8838;1.2473
1669165745568;-1.6635;1.8823;1.2118
1669165745572;-1.6571;1.8842;1.1685
1669165745576;-1.6524;1.8890;1.1215
1669165745580;-1.6482;1.8962;1.0747
